date,portfolio_value,nav,daily_return
2015-03-25,100000.0,1.0,0.0
2015-03-26,100000.0,1.0,0.0
2015-03-27,100000.0,1.0,0.0
2015-03-30,100000.0,1.0,0.0
2015-03-31,100000.0,1.0,0.0
2015-04-01,99980.00299960005,0.9998000299960005,-0.0001999700039995167
2015-04-02,100834.53293976757,1.0083453293976756,0.008547008547008517
2015-04-03,102258.74950671344,1.0225874950671345,0.01412429378531077
2015-04-07,104822.339327216,1.04822339327216,0.0250696378830082
2015-04-08,104822.339327216,1.04822339327216,0.0
2015-04-09,103682.9660736593,1.036829660736593,-0.010869565217391353
2015-04-10,106816.24252094023,1.0681624252094022,0.030219780219780334
2015-04-13,108810.14571466445,1.0881014571466445,0.01866666666666683
2015-04-14,108810.14571466445,1.0881014571466445,0.0
2015-04-15,105676.86926738353,1.0567686926738353,-0.028795811518324665
2015-04-16,109379.8323414428,1.093798323414428,0.03504043126684642
2015-04-17,109664.67565483197,1.0966467565483198,0.0026041666666665186
2015-04-20,108810.14571466445,1.0881014571466445,-0.007792207792207684
2015-04-21,114222.16866905875,1.1422216866905874,0.049738219895287816
2015-04-22,115361.54192261545,1.1536154192261545,0.009975062344139696
2015-04-23,115361.54192261545,1.1536154192261545,0.0
2015-04-24,115076.69860922628,1.150766986092263,-0.0024691358024691024
2015-04-27,115646.38523600463,1.1564638523600463,0.004950495049504955
2015-04-28,111658.5788485562,1.116585788485562,-0.03448275862068961
2015-04-29,113367.63872889124,1.1336763872889124,0.015306122448979664
2015-04-30,114507.01198244793,1.1450701198244793,0.01005025125628145
2015-05-04,113937.32535566959,1.1393732535566958,-0.00497512437810943
2015-05-05,110234.36228161032,1.1023436228161032,-0.032500000000000084
2015-05-06,107955.61577449692,1.0795561577449693,-0.02067183462532296
2015-05-07,107101.08583432941,1.071010858343294,-0.00791556728232179
2015-05-08,110234.36228161032,1.1023436228161032,0.0292553191489362
2015-05-11,113082.79541550206,1.1308279541550206,0.025839793281653645
2015-05-12,114222.16866905875,1.1422216866905874,0.010075566750629816
2015-05-13,116216.07186278296,1.1621607186278295,0.0174563591022443
2015-05-14,115076.69860922628,1.150766986092263,-0.009803921568627305
2015-05-15,113652.4820422804,1.136524820422804,-0.012376237623762387
2015-05-18,113652.4820422804,1.136524820422804,0.0
2015-05-19,116216.07186278296,1.1621607186278295,0.022556390977443552
2015-05-20,117070.60180295048,1.1707060180295048,0.007352941176470562
2015-05-21,121343.2515037881,1.2134325150378809,0.03649635036496357
2015-05-22,123906.84132429067,1.2390684132429066,0.021126760563380254
2015-05-25,128179.49102512827,1.2817949102512827,0.0344827586206895
2015-05-26,130743.08084563084,1.3074308084563084,0.020000000000000018
2015-05-27,132167.2974125767,1.3216729741257671,0.01089324618736387
2015-05-28,123621.99801090149,1.2362199801090148,-0.06465517241379315
2015-05-29,123052.31138412314,1.2305231138412314,-0.004608294930875556
2015-06-01,128982.41767808316,1.2898241767808316,0.04819175054297409
2015-06-02,130594.6978990592,1.305946978990592,0.012499999999999956
2015-06-03,129949.78581066878,1.2994978581066878,-0.004938271604938316
2015-06-04,126402.76932452149,1.2640276932452148,-0.027295285359801524
2015-06-05,127047.68141291192,1.2704768141291192,0.005102040816326703
2015-06-08,126080.31328032629,1.260803132803263,-0.0076142131979696215
2015-06-09,125112.94514774067,1.2511294514774067,-0.007672634271099654
2015-06-10,127370.13745710712,1.2737013745710712,0.018041237113401998
2015-06-11,129304.87372227837,1.2930487372227837,0.0151898734177216
2015-06-12,130594.6978990592,1.305946978990592,0.009975062344139696
2015-06-15,128982.41767808316,1.2898241767808316,-0.012345679012345734
2015-06-16,124790.48910354545,1.2479048910354544,-0.032500000000000084
2015-06-17,125757.85723613108,1.2575785723613109,0.007751937984496138
2015-06-18,122855.7528383742,1.228557528383742,-0.023076923076923106
2015-06-19,116406.63195447004,1.1640663195447003,-0.05249343832021003
2015-06-23,118018.91217544608,1.180189121754461,0.013850415512465464
2015-06-24,120598.56052900775,1.2059856052900775,0.021857923497267784
2015-06-25,118986.28030803171,1.189862803080317,-0.013368983957219305
2015-06-26,109635.05502637068,1.0963505502637068,-0.07859078590785906
2015-06-29,100606.28578890486,1.0060628578890487,-0.08235294117647063
2015-06-30,110602.42315895631,1.1060242315895632,0.09935897435897445
2015-07-01,112837.04467382524,1.1283704467382523,0.02020409183673455
2015-07-02,112814.48064955052,1.128144806495505,-0.0001999700039995167
2015-07-03,104971.76274343203,1.0497176274343203,-0.06951871657754016
2015-07-06,112211.19465677218,1.1221119465677218,0.06896551724137945
2015-07-07,101050.4037903728,1.010504037903728,-0.09946236559139776
2015-07-08,91096.1849095301,0.910961849095301,-0.0985074626865673
2015-07-09,100145.47480120527,1.0014547480120528,0.09933774834437092
2015-07-10,110099.69368204796,1.1009969368204795,0.09939759036144569
2015-07-13,121260.48454844735,1.2126048454844736,0.10136986301369877
2015-07-14,120958.84155205818,1.2095884155205818,-0.0024875621890547706
2015-07-15,108893.12169649127,1.0889312169649128,-0.09975062344139651
2015-07-16,110099.69368204796,1.1009969368204795,0.011080332409972193
2015-07-17,114624.33862788555,1.1462433862788555,0.041095890410958846
2015-07-20,115227.6246206639,1.1522762462066392,0.0052631578947368585
2015-07-21,115529.26761705308,1.1552926761705307,0.002617801047120505
2015-07-22,117037.48259899893,1.1703748259899893,0.01305483028720622
2015-07-23,119148.98357372315,1.1914898357372314,0.01804123711340222
2015-07-24,116132.55360983142,1.1613255360983141,-0.025316455696202556
2015-07-27,107988.19270732375,1.0798819270732374,-0.07012987012987026
2015-07-28,108591.4787001021,1.085914787001021,0.005586592178770999
2015-07-29,112512.83765316135,1.1251283765316136,0.036111111111111205
2015-07-30,111004.62267121547,1.1100462267121547,-0.013404825737265536
2015-07-31,108289.83570371293,1.0828983570371293,-0.024456521739130377
2015-08-03,107040.43897804523,1.0704043897804523,-0.011537525360054257
2015-08-04,106824.75735400742,1.0682475735400743,-0.0020149545919000422
2015-08-05,107071.1046117947,1.070711046117947,0.0023060876887452952
2015-08-06,107274.51998233271,1.072745199823327,0.0018998157465128784
2015-08-07,107343.00656437317,1.0734300656437317,0.0006384235702172614
2015-08-10,107316.4296817903,1.073164296817903,-0.000247588393817999
2015-08-11,107244.87653637493,1.0724487653637493,-0.0006667492165695066
2015-08-12,107172.30120316788,1.0717230120316787,-0.0006767254115158661
2015-08-13,107055.77179491996,1.0705577179491996,-0.0010873090055891765
2015-08-14,107004.66240533754,1.0700466240533755,-0.00047740900584347656
2015-08-17,106657.11855617708,1.0665711855617708,-0.0032479318316425143
2015-08-18,106265.62063197576,1.0626562063197575,-0.003670621609706437
2015-08-19,106330.0184628496,1.063300184628496,0.0006060081378234106
2015-08-20,106317.75220934983,1.0631775220934983,-0.00011536021226277171
2015-08-21,106345.35127972433,1.0634535127972433,0.00025959042399770205
2015-08-24,106519.12320430455,1.0651912320430454,0.0016340340455798241
2015-08-25,106638.71917592741,1.0663871917592742,0.001122765265289427
2015-08-26,106740.93795509226,1.0674093795509225,0.0009585522027530935
2015-08-27,107025.10616117051,1.0702510616117051,0.0026622232436988025
2015-08-28,107182.52308108436,1.0718252308108436,0.0014708410536570238
2015-08-31,107421.7150243301,1.074217150243301,0.002231631952392066
2015-09-01,107793.7913804901,1.077937913804901,0.003463697782852604
2015-09-02,107778.45856361538,1.0777845856361539,-0.00014224211504543227
2015-09-07,107680.32853561714,1.0768032853561713,-0.0009104790447557187
2015-09-08,107291.89717479073,1.0729189717479073,-0.003607263890339274
2015-09-09,107320.5184329569,1.0732051843295691,0.00026676066804509624
2015-09-10,107098.7036821692,1.070987036821692,-0.002066843824708786
2015-09-11,106857.46736334017,1.0685746736334016,-0.0022524672151489344
2015-09-14,107036.35022687864,1.0703635022687863,0.0016740324092674452
2015-09-15,107076.21555075292,1.0707621555075293,0.00037244659211355113
2015-09-16,107047.59429258679,1.070475942925868,-0.0002672979990834268
2015-09-17,107018.97303442062,1.0701897303442063,-0.0002673694664070414
2015-09-18,107004.66240533754,1.0700466240533755,-0.00013372048597848352
2015-09-21,107024.08397337886,1.0702408397337886,0.0001815020729447614
2015-09-22,106950.48645238018,1.069504864523802,-0.0006876725150666285
2015-09-23,106966.84145704655,1.0696684145704656,0.0001529212742163999
2015-09-24,106960.70833029666,1.0696070833029667,-5.7336709828437193e-05
2015-09-25,106922.88738200568,1.0692288738200568,-0.00035359665134415685
2015-09-28,106946.39770121359,1.069463977012136,0.00021988107301962323
2015-09-29,107077.23773854459,1.0707723773854458,0.0012234169653524418
2015-09-30,107345.05093995646,1.0734505093995645,0.0025011216862522723
2015-10-08,107230.56590729185,1.0723056590729185,-0.0010665143074798378
2015-10-09,107517.80067674504,1.0751780067674503,0.0026786650524770472
2015-10-12,108110.66959590111,1.0811066959590112,0.005514146638271988
2015-10-13,107969.60768065364,1.0796960768065365,-0.0013047918006126036
2015-10-14,108297.72996177277,1.0829772996177276,0.003039024482608399
2015-10-15,108121.91366160924,1.0812191366160924,-0.0016234532360519527
2015-10-16,107677.2619722422,1.0767726197224219,-0.004112502954384256
2015-10-19,107726.32698624131,1.0772632698624132,0.00045566736282509623
2015-10-20,108262.97557685671,1.0826297557685671,0.004981591832087018
2015-10-21,108170.97867560836,1.0817097867560836,-0.0008497540434129203
2015-10-22,108075.91521098507,1.0807591521098507,-0.0008788259641098195
2015-10-23,108211.8661872743,1.082118661872743,0.0012579211198333606
2015-10-26,108339.63966123035,1.0833963966123035,0.001180771374323486
2015-10-27,108529.76659047697,1.0852976659047697,0.0017549156508285257
2015-10-28,108723.98227089015,1.0872398227089015,0.0017895153239020356
2015-10-29,108425.50343572882,1.0842550343572883,-0.002745289759693015
2015-10-30,108483.76813985278,1.0848376813985279,0.0005373708424465384
2015-11-02,108472.0584589438,1.0847205845894379,-0.00010793947435427942
2015-11-03,107758.4264953981,1.077584264953981,-0.006578947368421129
2015-11-04,111326.58631312652,1.1132658631312653,0.0331125827814569
2015-11-05,111683.40229489937,1.1168340229489937,0.0032051282051281937
2015-11-06,113110.66622199073,1.1311066622199073,0.012779552715654896
2015-11-09,113824.29818553642,1.138242981855364,0.006309148264984188
2015-11-10,114537.9301490821,1.145379301490821,0.006269592476489061
2015-11-11,112753.85024021789,1.127538502402179,-0.015576323987538943
2015-11-12,114537.9301490821,1.145379301490821,0.015822784810126667
2015-11-13,112397.03425844504,1.1239703425844505,-0.01869158878504673
2015-11-16,112753.85024021789,1.127538502402179,0.0031746031746031633
2015-11-17,112397.03425844504,1.1239703425844505,-0.0031645569620253333
2015-11-18,110612.95434958085,1.1061295434958085,-0.015873015873015706
2015-11-19,111683.40229489937,1.1168340229489937,0.009677419354838568
2015-11-20,112397.03425844504,1.1239703425844505,0.006389776357827337
2015-11-23,112753.85024021789,1.127538502402179,0.0031746031746031633
2015-11-24,112397.03425844504,1.1239703425844505,-0.0031645569620253333
2015-11-25,113467.48220376357,1.1346748220376357,0.009523809523809712
2015-11-26,112753.85024021789,1.127538502402179,-0.0062893081761007386
2015-11-27,109542.50640426231,1.095425064042623,-0.02848101265822789
2015-11-30,108115.24247717095,1.0811524247717095,-0.013029315960912058
2015-12-01,110969.77033135368,1.1096977033135367,0.026402640264026278
2015-12-02,112753.85024021789,1.127538502402179,0.016077170418006492
2015-12-03,113467.48220376357,1.1346748220376357,0.006329113924050667
2015-12-04,113110.66622199073,1.1311066622199073,-0.0031446540880503138
2015-12-07,114894.74613085494,1.1489474613085493,0.015772870662460692
2015-12-08,114181.11416730925,1.1418111416730925,-0.006211180124223614
2015-12-09,112397.03425844504,1.1239703425844505,-0.015625
2015-12-10,114894.74613085494,1.1489474613085493,0.022222222222222365
2015-12-11,114181.11416730925,1.1418111416730925,-0.006211180124223614
2015-12-14,114181.11416730925,1.1418111416730925,0.0
2015-12-15,114181.11416730925,1.1418111416730925,0.0
2015-12-16,113467.48220376357,1.1346748220376357,-0.006249999999999978
2015-12-17,115608.37809440063,1.1560837809440063,0.018867924528301883
2015-12-18,115251.56211262778,1.152515621126278,-0.0030864197530864335
2015-12-21,120960.61782099326,1.2096061782099325,0.049535603715170407
2015-12-22,120960.61782099326,1.2096061782099325,0.0
2015-12-23,119890.16987567472,1.1989016987567471,-0.008849557522124019
2015-12-24,117749.27398503767,1.1774927398503767,-0.017857142857142905
2015-12-25,117392.45800326484,1.1739245800326483,-0.003030303030302939
2015-12-28,117035.64202149199,1.17035642021492,-0.003039513677811523
2015-12-29,117035.64202149199,1.17035642021492,0.0
2015-12-30,119176.53791212905,1.1917653791212905,0.018292682926829285
2015-12-31,118462.90594858336,1.1846290594858335,-0.005988023952095856
2016-01-04,115965.19407617346,1.1596519407617345,-0.02108433734939763
2016-01-05,115251.56211262778,1.152515621126278,-0.006153846153846065
2016-01-06,115965.19407617346,1.1596519407617345,0.006191950464396134
2016-01-07,112397.03425844504,1.1239703425844505,-0.03076923076923077
2016-01-08,114181.11416730925,1.1418111416730925,0.015873015873015817
2016-01-11,108115.24247717095,1.0811524247717095,-0.05312499999999998
2016-01-12,108115.24247717095,1.0811524247717095,0.0
2016-01-13,107758.4264953981,1.077584264953981,-0.0033003300330033403
2016-01-14,105617.53060476105,1.0561753060476105,-0.019867549668874274
2016-01-15,99551.65891462276,0.9955165891462276,-0.057432432432432234
2016-01-18,99908.47489639561,0.999084748963956,0.0035842293906809264
2016-01-19,102406.18676880548,1.0240618676880548,0.02499999999999969
2016-01-20,102049.37078703263,1.0204937078703262,-0.0034843205574913716
2016-01-21,100265.29087816845,1.0026529087816844,-0.017482517482517168
2016-01-22,100622.10685994127,1.0062210685994126,0.00355871886120962
2016-01-25,101692.5548052598,1.016925548052598,0.010638297872340496
2016-01-26,99194.84293284992,0.9919484293284991,-0.024561403508771895
2016-01-27,99908.47489639561,0.999084748963956,0.007194244604316502
2016-01-28,96340.31507866719,0.9634031507866719,-0.0357142857142857
2016-01-29,99194.84293284992,0.9919484293284991,0.029629629629629672
2016-02-01,97391.28184548854,0.9739128184548854,-0.0181820045683454
2016-02-02,97371.80651046838,0.9737180651046837,-0.0001999700039995167
2016-02-03,97481.80238947248,0.9748180238947247,0.0011296481286118265
2016-02-04,97449.07634282662,0.9744907634282662,-0.00033571441893431864
2016-02-05,97477.25710521612,0.9747725710521612,0.0002891844997110482
2016-02-15,97663.6137597272,0.9766361375972721,0.0019117962491490559
2016-02-16,97659.97753232211,0.9765997753232211,-3.723216114071004e-05
2016-02-17,97662.70470287594,0.9766270470287594,2.7925160569708396e-05
2016-02-18,97601.7978938406,0.976017978938406,-0.0006236445040165295
2016-02-19,97689.97640841414,0.9768997640841414,0.0009034517445001278
2016-02-22,97686.34018100904,0.9768634018100905,-3.7222113657642275e-05
2016-02-23,97742.701705788,0.97742701705788,0.0005769642375230699
2016-02-24,97896.33231365324,0.9789633231365324,0.001571785976693052
2016-02-25,97817.24436759243,0.9781724436759243,-0.0008078744544527394
2016-02-26,97892.69608624815,0.9789269608624815,0.0007713539585327833
2016-02-29,97902.69571161216,0.9790269571161216,0.00010214884014647652
2016-03-01,98045.41763726212,0.9804541763726211,0.0014577936247064383
2016-03-02,98081.77991131306,0.9808177991131306,0.0003708717340107359
2016-03-03,98016.32781802135,0.9801632781802135,-0.0006673216304893259
2016-03-04,97959.05723639112,0.9795905723639112,-0.0005842963402644674
2016-03-07,97926.33118974527,0.9792633118974526,-0.00033407882404257183
2016-03-08,97946.33044047329,0.979463304404733,0.0002042275094455981
2016-03-09,98018.1459317239,0.9801814593172391,0.0007332126780825732
2016-03-10,98144.50483405092,0.9814450483405093,0.001289137854280975
2016-03-11,98415.40377573046,0.9841540377573046,0.002760204885007056
2016-03-14,98174.50371014296,0.9817450371014296,-0.0024477882155161668
2016-03-15,98141.77766349711,0.9814177766349711,-0.0003333456794696321
2016-03-16,98309.95318098272,0.9830995318098271,0.001713597628751229
2016-03-17,98309.04412413145,0.9830904412413145,-9.246844514199104e-06
2016-03-18,98308.13506728018,0.9830813506728018,-9.246930019246591e-06
2016-03-21,98212.68409789645,0.9821268409789644,-0.0009709366302026456
2016-03-22,98318.13469264419,0.9831813469264419,0.0010736962920454562
2016-03-23,98427.22151479703,0.9842722151479703,0.0011095290049374373
2016-03-24,98649.03138650778,0.9864903138650778,0.0022535419398932444
2016-03-25,98759.02726551188,0.9875902726551188,0.0011150223925984193
2016-03-28,98797.20765326537,0.9879720765326537,0.0003866014967002229
2016-03-29,98835.38804101886,0.9883538804101886,0.0003864520937422178
2016-03-30,98890.84050894655,0.9889084050894655,0.0005610588375966064
2016-03-31,98863.56880340834,0.9886356880340834,-0.00027577584938964783
2016-04-01,99127.36609356945,0.9912736609356945,0.0026682962526436427
2016-04-05,99107.54359377526,0.9910754359377526,-0.00019997000399940568
2016-04-06,99717.43616973696,0.9971743616973696,0.006153846153846176
2016-04-07,98497.65101781356,0.9849765101781357,-0.012232415902140747
2016-04-08,97582.81215387103,0.9758281215387102,-0.009287925696594423
2016-04-11,98497.65101781356,0.9849765101781357,0.009374999999999911
2016-04-12,97887.75844185187,0.9788775844185187,-0.006191950464396356
2016-04-13,99107.54359377526,0.9910754359377526,0.012461059190031154
2016-04-14,99107.54359377526,0.9910754359377526,0.0
2016-04-15,97887.75844185187,0.9788775844185187,-0.012307692307692353
2016-04-18,97582.81215387103,0.9758281215387102,-0.0031152647975077885
2016-04-19,97582.81215387103,0.9758281215387102,0.0
2016-04-20,95143.24185002425,0.9514324185002425,-0.025000000000000022
2016-04-21,95143.24185002425,0.9514324185002425,0.0
2016-04-22,95753.13442598595,0.9575313442598594,0.0064102564102563875
2016-04-25,96972.91957790933,0.9697291957790933,0.01273885350318471
2016-04-26,96058.08071396679,0.9605808071396679,-0.009433962264150941
2016-04-27,97582.81215387103,0.9758281215387102,0.015873015873015817
2016-04-28,96972.91957790933,0.9697291957790933,-0.006250000000000089
2016-04-29,97582.81215387103,0.9758281215387102,0.0062893081761006275
2016-05-03,101242.1676096412,1.012421676096412,0.03750000000000009
2016-05-04,101242.1676096412,1.012421676096412,0.0
2016-05-05,101852.06018560288,1.0185206018560289,0.0060240963855420215
2016-05-06,100022.3824577178,1.000223824577178,-0.017964071856287345
2016-05-09,100022.3824577178,1.000223824577178,0.0
2016-05-10,100022.3824577178,1.000223824577178,0.0
2016-05-11,102157.00647358374,1.0215700647358374,0.021341463414634276
2016-05-12,101852.06018560288,1.0185206018560289,-0.0029850746268658135
2016-05-13,101852.06018560288,1.0185206018560289,0.0
2016-05-16,101242.1676096412,1.012421676096412,-0.0059880239520957446
2016-05-17,101547.11389762204,1.0154711389762203,0.003012048192771122
2016-05-18,99412.4898817561,0.994124898817561,-0.021021021021021102
2016-05-19,99717.43616973696,0.9971743616973696,0.0030674846625766694
2016-05-20,100632.2750336795,1.006322750336795,0.00917431192660545
2016-05-23,100632.2750336795,1.006322750336795,0.0
2016-05-24,100022.3824577178,1.000223824577178,-0.0060606060606061
2016-05-25,99717.43616973696,0.9971743616973696,-0.0030487804878047697
2016-05-26,98802.5973057944,0.988025973057944,-0.009174311926605672
2016-05-27,99412.4898817561,0.994124898817561,0.006172839506172867
2016-05-30,99107.54359377526,0.9910754359377526,-0.0030674846625766694
2016-05-31,100632.2750336795,1.006322750336795,0.01538461538461533
2016-06-01,100937.22132166034,1.0093722132166034,0.003030303030302939
2016-06-02,101547.11389762204,1.0154711389762203,0.0060422960725075026
2016-06-03,103376.79162550712,1.0337679162550713,0.018018018018018056
2016-06-06,103681.73791348797,1.0368173791348798,0.002949852507374784
2016-06-07,102766.89904954542,1.0276689904954541,-0.008823529411764786
2016-06-08,103071.84533752628,1.0307184533752627,0.0029673590504450953
2016-06-13,100022.3824577178,1.000223824577178,-0.029585798816568087
2016-06-14,101547.11389762204,1.0154711389762203,0.015243902439024515
2016-06-15,103071.84533752628,1.0307184533752627,0.01501501501501501
2016-06-16,102461.95276156458,1.0246195276156458,-0.00591715976331364
2016-06-17,103986.68420146882,1.0398668420146882,0.014880952380952328
2016-06-20,103986.68420146882,1.0398668420146882,0.0
2016-06-21,103681.73791348797,1.0368173791348798,-0.0029325513196480912
2016-06-22,103071.84533752628,1.0307184533752627,-0.005882352941176561
2016-06-23,102766.89904954542,1.0276689904954541,-0.002958579881656931
2016-06-24,102157.00647358374,1.0215700647358374,-0.0059347181008900796
2016-06-27,103071.84533752628,1.0307184533752627,0.008955223880596996
2016-06-28,103986.68420146882,1.0398668420146882,0.008875739644970349
2016-06-29,104291.63048944966,1.0429163048944965,0.0029325513196480912
2016-06-30,104291.63048944966,1.0429163048944965,0.0
2016-07-01,105206.46935339218,1.0520646935339217,0.008771929824561209
2016-07-04,105511.41564137304,1.0551141564137303,0.0028985507246377384
2016-07-05,106426.25450531558,1.0642625450531558,0.00867052023121384
2016-07-06,109780.6636731049,1.0978066367310488,0.03151862464183375
2016-07-07,110695.50253704743,1.1069550253704743,0.008333333333333304
2016-07-08,109780.6636731049,1.0978066367310488,-0.008264462809917328
2016-07-11,113135.07284089421,1.1313507284089421,0.030555555555555447
2016-07-12,114049.91170483676,1.1404991170483676,0.008086253369272267
2016-07-13,114049.91170483676,1.1404991170483676,0.0
2016-07-14,113440.01912887506,1.1344001912887507,-0.005347593582887722
2016-07-15,113135.07284089421,1.1313507284089421,-0.0026881720430108613
2016-07-18,112525.18026493253,1.1252518026493252,-0.005390835579514697
2016-07-19,111305.39511300913,1.1130539511300912,-0.01084010840108407
2016-07-20,112220.23397695167,1.1222023397695167,0.008219178082191858
2016-07-21,111610.34140098999,1.1161034140098998,-0.005434782608695565
2016-07-22,110695.50253704743,1.1069550253704743,-0.00819672131147553
2016-07-25,112525.18026493253,1.1252518026493252,0.016528925619834878
2016-07-26,112830.12655291337,1.1283012655291336,0.0027100271002709064
2016-07-27,111610.34140098999,1.1161034140098998,-0.0108108108108107
2016-07-28,111610.34140098999,1.1161034140098998,0.0
2016-07-29,113744.9654168559,1.137449654168559,0.0191256830601092
2016-08-01,112830.12655291337,1.1283012655291336,-0.008042895442359255
2016-08-02,110390.55624906659,1.103905562490666,-0.021621621621621623
2016-08-03,111000.44882502829,1.1100044882502829,0.005524861878453136
2016-08-04,111000.44882502829,1.1100044882502829,0.0
2016-08-05,111305.39511300913,1.1130539511300912,0.0027472527472527375
2016-08-08,111305.39511300913,1.1130539511300912,0.0
2016-08-09,111915.28768897083,1.1191528768897083,0.005479452054794498
2016-08-10,111915.28768897083,1.1191528768897083,0.0
2016-08-11,112220.23397695167,1.1222023397695167,0.0027247956403269047
2016-08-12,111915.28768897083,1.1191528768897083,-0.0027173913043477826
2016-08-15,113135.07284089421,1.1313507284089421,0.01089918256130784
2016-08-16,113744.9654168559,1.137449654168559,0.005390835579514919
2016-08-17,113744.9654168559,1.137449654168559,0.0
2016-08-18,111610.34140098999,1.1161034140098998,-0.018766756032171483
2016-08-19,109780.6636731049,1.0978066367310488,-0.01639344262295095
2016-08-22,111610.34140098999,1.1161034140098998,0.01666666666666683
2016-08-23,111610.34140098999,1.1161034140098998,0.0
2016-08-24,111305.39511300913,1.1130539511300912,-0.002732240437158584
2016-08-25,111305.39511300913,1.1130539511300912,0.0
2016-08-26,111305.39511300913,1.1130539511300912,0.0
2016-08-29,110390.55624906659,1.103905562490666,-0.008219178082191747
2016-08-30,110695.50253704743,1.1069550253704743,0.0027624309392264568
2016-08-31,110695.50253704743,1.1069550253704743,0.0
2016-09-01,110651.23319034466,1.1065123319034467,-0.0003999200119982893
2016-09-02,109966.08623560569,1.0996608623560569,-0.006191950464396245
2016-09-05,110651.23319034466,1.1065123319034467,0.006230529595015577
2016-09-06,110651.23319034466,1.1065123319034467,0.0
2016-09-07,110308.65971297518,1.1030865971297517,-0.003095975232198067
2016-09-08,110308.65971297518,1.1030865971297517,0.0
2016-09-09,110651.23319034466,1.1065123319034467,0.0031055900621117516
2016-09-12,108253.21884875825,1.0825321884875825,-0.021671826625387025
2016-09-13,109280.9392808667,1.092809392808667,0.009493670886075778
2016-09-14,108253.21884875825,1.0825321884875825,-0.00940438871473348
2016-09-19,108938.36580349722,1.0893836580349723,0.006329113924050667
2016-09-20,109623.51275823619,1.0962351275823619,0.0062893081761006275
2016-09-21,109623.51275823619,1.0962351275823619,0.0
2016-09-22,110308.65971297518,1.1030865971297517,0.006250000000000089
2016-09-23,110308.65971297518,1.1030865971297517,0.0
2016-09-26,109623.51275823619,1.0962351275823619,-0.006211180124223725
2016-09-27,109280.9392808667,1.092809392808667,-0.0031249999999999334
2016-09-28,109280.9392808667,1.092809392808667,0.0
2016-09-29,109623.51275823619,1.0962351275823619,0.0031347962382444194
2016-09-30,109966.08623560569,1.0996608623560569,0.0031250000000000444
2016-10-10,111336.38014508363,1.1133638014508362,0.012461059190031154
2016-10-11,112021.52709982262,1.1202152709982263,0.006153846153846176
2016-10-12,112021.52709982262,1.1202152709982263,0.0
2016-10-13,112021.52709982262,1.1202152709982263,0.0
2016-10-14,112021.52709982262,1.1202152709982263,0.0
2016-10-17,112364.1005771921,1.123641005771921,0.003058103975535076
2016-10-18,113049.24753193108,1.1304924753193109,0.0060975609756097615
2016-10-19,112706.67405456159,1.1270667405456158,-0.00303030303030305
2016-10-20,112021.52709982262,1.1202152709982263,-0.006079027355623046
2016-10-21,112706.67405456159,1.1270667405456158,0.006116207951070374
2016-10-24,112364.1005771921,1.123641005771921,-0.003039513677811523
2016-10-25,112021.52709982262,1.1202152709982263,-0.0030487804878048808
2016-10-26,111678.95362245312,1.1167895362245313,-0.003058103975535298
2016-10-27,111336.38014508363,1.1133638014508362,-0.0030674846625766694
2016-10-28,112021.52709982262,1.1202152709982263,0.006153846153846176
2016-10-31,111336.38014508363,1.1133638014508362,-0.006116207951070374
